Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M04,51300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M04,49600
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M04,55290
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M04,57520
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M04,59490
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M04,62210
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2016M04,558181
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2017M04,561474
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2018M04,565373
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2019M04,575279
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2020M04,561041
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2021M04,553347
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2022M04,578421
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2023M04,581581
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2024M04,578478
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M04,592350
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M04,595647
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M04,601375
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M04,613212
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M04,595092
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M04,588644
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M04,622213
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M04,626784
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M04,625123
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M04,47520
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M04,48140
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M04,49930
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M04,50960
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M04,49190
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M04,54530
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M04,57230
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M04,58980
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M04,61870
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2016M04,254198
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2017M04,258929
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2018M04,266593
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2019M04,277784
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2020M04,279206
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2021M04,285305
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2022M04,305503
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2023M04,315312
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2024M04,324229
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M04,266616
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M04,271648
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M04,280080
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M04,292342
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M04,292837
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M04,299463
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M04,322674
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M04,333731
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M04,343551
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M04,45550
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M04,46710
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M04,49380
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M04,50240
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M04,49380
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M04,54290
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M04,57660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M04,59880
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M04,63320
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2016M04,255964
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2017M04,261063
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2018M04,268838
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2019M04,280116
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2020M04,282124
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2021M04,288968
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2022M04,308076
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2023M04,318126
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2024M04,327278
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2016M04,268808
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2017M04,274131
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2018M04,282637
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2019M04,294931
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2020M04,295781
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2021M04,303511
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2022M04,325660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2023M04,337102
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2024M04,347133
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M04,45170
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M04,46390
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M04,48780
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M04,49860
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M04,48850
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M04,53640
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M04,57330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M04,59300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M04,62980
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2016M04,29720
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2017M04,31001
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2018M04,32976
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2019M04,35044
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2020M04,32406
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2021M04,34230
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2022M04,39073
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2023M04,41448
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2024M04,44761
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M04,31339
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M04,32610
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M04,34778
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M04,37039
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M04,34215
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M04,36207
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M04,41437
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M04,44030
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M04,47583
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M04,24140
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M04,25240
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M04,26930
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M04,28430
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M04,29220
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M04,31400
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M04,33180
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M04,34930
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M04,36720
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2016M04,30713
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2017M04,32145
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2018M04,34062
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2019M04,36156
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2020M04,33650
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2021M04,35476
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2022M04,40217
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2023M04,42737
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2024M04,46152
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2016M04,32378
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2017M04,33767
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2018M04,35919
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2019M04,38127
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2020M04,35386
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2021M04,37460
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2022M04,42608
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2023M04,45389
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2024M04,48995
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M04,23350
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M04,24390
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M04,25970
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M04,27710
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M04,28120
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M04,30310
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M04,32340
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M04,33810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M04,35770
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2016M04,615529
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2017M04,616730
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2018M04,624087
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2019M04,631220
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2020M04,604797
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2021M04,601211
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2022M04,658451
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2023M04,672327
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall lønnstakere,2024M04,678143
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M04,682112
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M04,683822
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M04,694914
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M04,704632
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M04,671773
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M04,666277
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M04,744443
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M04,760231
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M04,769510
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M04,28370
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M04,28920
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M04,30320
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M04,31210
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M04,30160
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M04,34410
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M04,35590
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M04,37170
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M04,39280
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2016M04,622551
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2017M04,624028
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2018M04,630679
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2019M04,638812
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2020M04,613008
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2021M04,610599
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2022M04,665365
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2023M04,679795
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall lønnstakere,2024M04,685472
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2016M04,690794
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2017M04,692934
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2018M04,702903
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2019M04,713769
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2020M04,678653
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2021M04,677552
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2022M04,753475
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2023M04,770477
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2024M04,779590
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M04,27990
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M04,28580
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M04,29940
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M04,30830
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M04,29760
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M04,33870
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M04,35250
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M04,36670
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M04,38880
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Under 25 år,Foreløpige tall,Antall lønnstakere,2016M04,114899
"Privat sektor, offentlig eide foretak og uoppgitt",Kvinner,Under 25 år,Foreløpige tall,Antall lønnstakere,2017M04,112955
