Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall lønnstakere,2024M06,1498389
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2016M06,1435609
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2017M06,1467667
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2018M06,1500054
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2019M06,1535679
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2020M06,1456629
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2021M06,1510424
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2022M06,1607814
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2023M06,1632789
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2024M06,1642167
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M06,50910
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M06,51800
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M06,52700
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M06,54110
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M06,57210
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M06,58280
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M06,59220
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M06,62600
Sum alle sektorer,Menn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M06,65460
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2016M06,165528
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2017M06,167766
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2018M06,170591
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2019M06,172798
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2020M06,159208
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2021M06,168030
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2022M06,185405
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2023M06,189889
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall lønnstakere,2024M06,190475
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M06,185681
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M06,189396
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M06,193647
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M06,195946
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M06,177177
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M06,191552
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M06,215267
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M06,221025
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M06,222692
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M06,22490
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M06,22910
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M06,23250
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M06,24240
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M06,25870
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M06,26080
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M06,25680
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M06,27290
Sum alle sektorer,Menn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M06,28300
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2016M06,169754
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2017M06,171783
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2018M06,174991
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2019M06,177630
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2020M06,162622
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2021M06,172319
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2022M06,190987
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2023M06,194774
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall lønnstakere,2024M06,195770
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2016M06,189480
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2017M06,192855
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2018M06,197204
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2019M06,200068
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2020M06,179718
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2021M06,195073
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2022M06,219979
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2023M06,225281
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2024M06,227225
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M06,22040
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M06,22490
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M06,22930
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M06,23680
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M06,25640
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M06,25660
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M06,25110
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M06,26840
Sum alle sektorer,Menn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M06,27860
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2016M06,434951
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2017M06,450415
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2018M06,459701
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2019M06,471702
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2020M06,451407
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2021M06,460286
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2022M06,486261
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2023M06,491936
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall lønnstakere,2024M06,489699
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M06,470821
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M06,489096
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M06,501261
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M06,514429
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M06,486170
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M06,501329
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M06,535578
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M06,541362
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M06,539702
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M06,48860
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M06,48950
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M06,49580
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M06,51000
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M06,53050
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M06,54770
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M06,55310
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M06,58940
Sum alle sektorer,Menn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M06,61960
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2016M06,443755
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2017M06,456008
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2018M06,466308
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2019M06,478647
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2020M06,456236
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2021M06,466543
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2022M06,492561
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2023M06,497382
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall lønnstakere,2024M06,496595
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2016M06,479436
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2017M06,493906
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2018M06,506973
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2019M06,520632
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2020M06,489838
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2021M06,507412
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2022M06,541187
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2023M06,546303
Sum alle sektorer,Menn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2024M06,546309
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M06,47870
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M06,48510
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M06,49180
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M06,50340
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M06,52820
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M06,54180
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M06,54850
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M06,58570
Sum alle sektorer,Menn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M06,61550
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2016M06,447509
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2017M06,457440
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2018M06,462009
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2019M06,468896
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2020M06,454012
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2021M06,455685
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2022M06,471546
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2023M06,472866
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall lønnstakere,2024M06,468429
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M06,478071
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M06,490171
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M06,496509
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M06,503979
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M06,484887
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M06,489640
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M06,509862
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M06,512123
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M06,507880
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M06,62290
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M06,62630
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M06,63620
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M06,65400
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M06,67870
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M06,70150
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M06,71830
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M06,75410
Sum alle sektorer,Menn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M06,78840
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2016M06,454479
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2017M06,461513
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2018M06,466621
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2019M06,474112
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2020M06,457862
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2021M06,460554
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2022M06,476168
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2023M06,477121
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall lønnstakere,2024M06,474030
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M06,485838
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M06,493890
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M06,500671
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M06,509036
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M06,488093
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M06,494484
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M06,514297
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M06,516148
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M06,513476
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M06,61160
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M06,62180
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M06,63230
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M06,64720
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M06,67630
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M06,69570
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M06,71450
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M06,75060
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M06,78360
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2016M06,229141
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2017M06,234177
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2018M06,239612
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2019M06,247229
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2020M06,246582
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2021M06,255249
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2022M06,268049
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2023M06,276057
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2024M06,282166
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M06,242805
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M06,249087
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M06,254939
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M06,263427
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M06,261217
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M06,271309
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M06,286040
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M06,295387
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M06,301751
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M06,61620
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M06,62680
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M06,64170
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M06,66450
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M06,69060
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M06,70980
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M06,73620
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M06,77590
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M06,81220
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2016M06,231664
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2017M06,235721
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2018M06,241336
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2019M06,249337
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2020M06,248330
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2021M06,257456
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2022M06,270085
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2023M06,277873
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2024M06,284874
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2016M06,245987
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2017M06,250458
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2018M06,256440
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2019M06,265366
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2020M06,262687
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2021M06,273428
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2022M06,287985
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2023M06,297106
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2024M06,304384
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M06,60720
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M06,62340
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M06,63870
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M06,65940
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M06,68870
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M06,70500
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M06,73330
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M06,77350
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M06,80840
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2016M06,31972
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2017M06,33668
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2018M06,35610
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2019M06,37274
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2020M06,33772
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2021M06,36920
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2022M06,40772
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2023M06,43899
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2024M06,46455
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M06,34379
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M06,36124
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M06,38319
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M06,40115
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M06,35955
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M06,39607
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M06,43876
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M06,47386
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M06,50168
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M06,38310
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M06,39050
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M06,40860
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M06,42380
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M06,48490
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M06,46640
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M06,48640
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M06,51370
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M06,53770
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2016M06,32497
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2017M06,34130
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2018M06,36106
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2019M06,37823
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2020M06,34196
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2021M06,37400
