Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M08,480178
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M08,487565
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M08,494453
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M08,502211
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M08,486728
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M08,494517
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M08,507450
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M08,507998
Sum alle sektorer,Menn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M08,507563
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M08,46170
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M08,47160
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M08,48230
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M08,50020
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M08,50440
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M08,52490
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M08,54150
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M08,57270
Sum alle sektorer,Menn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M08,60270
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2016M08,225759
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2017M08,230351
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2018M08,236260
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2019M08,243742
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2020M08,244043
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2021M08,253211
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2022M08,264227
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2023M08,271588
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall lønnstakere,2024M08,279617
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M08,237670
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M08,242655
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M08,249280
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M08,257124
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M08,256957
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M08,267622
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M08,279520
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M08,287630
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M08,296187
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M08,46300
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M08,47550
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M08,48850
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M08,50860
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M08,51060
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M08,53430
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M08,55690
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M08,58850
Sum alle sektorer,Menn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M08,62000
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2016M08,229189
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2017M08,233644
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2018M08,239890
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2019M08,247836
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2020M08,247965
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2021M08,257526
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2022M08,268424
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2023M08,275807
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall lønnstakere,2024M08,283733
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2016M08,241242
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2017M08,246021
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2018M08,252891
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2019M08,261434
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2020M08,260906
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2021M08,272142
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2022M08,284110
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2023M08,292224
Sum alle sektorer,Menn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2024M08,300809
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M08,45610
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M08,46880
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M08,48160
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M08,50090
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M08,50370
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M08,52540
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M08,54840
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M08,57970
Sum alle sektorer,Menn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M08,61140
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2016M08,26827
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2017M08,28308
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2018M08,30061
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2019M08,31787
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2020M08,30438
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2021M08,32440
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2022M08,35298
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2023M08,37668
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2024M08,40112
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M08,28514
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M08,30034
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M08,32038
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M08,33825
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M08,32223
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M08,34525
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M08,37585
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M08,40214
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M08,42752
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M08,28060
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M08,29290
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M08,30100
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M08,31930
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M08,33460
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M08,33650
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M08,35270
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M08,36980
Sum alle sektorer,Menn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M08,39050
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2016M08,28545
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2017M08,30094
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2018M08,31956
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2019M08,33908
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2020M08,32182
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2021M08,34556
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2022M08,37654
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2023M08,40279
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall lønnstakere,2024M08,42684
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2016M08,30223
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2017M08,31824
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2018M08,33884
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2019M08,35943
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2020M08,33970
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2021M08,36674
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2022M08,40007
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2023M08,42887
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Antall jobber (arbeidsforhold),2024M08,45407
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M08,26400
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M08,27580
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M08,28380
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M08,29990
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M08,31750
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M08,31630
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M08,33070
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M08,34700
Sum alle sektorer,Menn,67 år eller eldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M08,36760
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2016M08,1691446
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2017M08,1728261
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2018M08,1755381
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2019M08,1792979
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2020M08,1717638
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2021M08,1772436
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2022M08,1859954
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2023M08,1881530
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall lønnstakere,2024M08,1889942
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M08,1814011
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M08,1859026
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M08,1890627
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M08,1933991
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M08,1843734
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M08,1925847
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M08,2028003
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M08,2054756
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M08,2066599
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M08,34770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M08,35460
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M08,36570
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M08,38160
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M08,38770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M08,40360
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M08,41550
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M08,44030
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M08,46640
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2016M08,1732771
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2017M08,1765629
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2018M08,1795853
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2019M08,1831995
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2020M08,1754768
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2021M08,1813500
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2022M08,1905780
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2023M08,1924031
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2024M08,1933624
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2016M08,1858654
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2017M08,1898267
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2018M08,1933624
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2019M08,1975520
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2020M08,1882170
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2021M08,1969314
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2022M08,2078388
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2023M08,2102904
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2024M08,2118578
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M08,33970
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M08,34700
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M08,35770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M08,37340
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M08,38090
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M08,39480
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M08,40590
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M08,43070
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M08,45570
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2016M08,280563
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2017M08,284823
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2018M08,286124
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2019M08,289636
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2020M08,267709
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2021M08,285755
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2022M08,306980
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2023M08,308874
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2024M08,308101
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M08,318848
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M08,326164
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M08,327677
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M08,332228
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M08,304893
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M08,334733
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M08,360769
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M08,364048
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M08,365092
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M08,15660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M08,15980
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M08,16540
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M08,17320
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M08,17530
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M08,18000
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M08,17990
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M08,18800
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M08,19810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2016M08,292891
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2017M08,296497
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2018M08,298599
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2019M08,301510
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2020M08,276950
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2021M08,297220
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2022M08,321792
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2023M08,322698
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2024M08,322601
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2016M08,331296
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2017M08,337514
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2018M08,340072
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2019M08,344192
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2020M08,314074
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2021M08,346053
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2022M08,375874
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2023M08,378868
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2024M08,381487
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M08,15100
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M08,15410
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M08,15930
