Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M12,40470
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M12,41540
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M12,42550
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M12,45140
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M12,46120
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M12,48480
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M12,49790
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M12,51790
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2016M12,1729626
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2017M12,1759310
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2018M12,1793144
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2019M12,1815294
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2020M12,1763919
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2021M12,1843091
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2022M12,1902474
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2023M12,1907620
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall lønnstakere,2024M12,1911389
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2016M12,1884297
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2017M12,1916733
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2018M12,1956550
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2019M12,1986930
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2020M12,1921832
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2021M12,2032492
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2022M12,2101099
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2023M12,2108432
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Antall jobber (arbeidsforhold),2024M12,2114183
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M12,39630
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M12,40320
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M12,41360
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M12,42330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M12,44990
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M12,45960
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M12,48250
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M12,49460
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Alle aldre,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M12,51470
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2016M12,261370
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2017M12,262679
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2018M12,262761
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2019M12,265256
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2020M12,249883
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2021M12,273249
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2022M12,285481
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2023M12,284903
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall lønnstakere,2024M12,286229
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M12,301196
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M12,303180
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M12,303006
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M12,306632
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M12,289232
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M12,322775
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M12,338515
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M12,337337
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M12,340496
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M12,15950
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M12,16270
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M12,16820
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M12,17320
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M12,18090
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M12,18090
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M12,18680
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M12,19390
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M12,19790
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2016M12,268325
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2017M12,269145
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2018M12,270889
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2019M12,272010
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2020M12,256099
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2021M12,281173
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2022M12,293595
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2023M12,293312
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall lønnstakere,2024M12,293452
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2016M12,308034
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2017M12,309487
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2018M12,311807
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2019M12,314816
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2020M12,295746
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2021M12,331049
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2022M12,347152
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2023M12,347846
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Antall jobber (arbeidsforhold),2024M12,349081
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M12,15700
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M12,16030
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M12,16520
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M12,16980
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M12,17830
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M12,17810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M12,18350
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M12,18990
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,Under 25 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M12,19400
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2016M12,587402
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2017M12,602167
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2018M12,614495
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2019M12,623582
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2020M12,602798
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2021M12,626847
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2022M12,647315
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2023M12,644038
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2024M12,642424
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M12,640523
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M12,657325
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M12,670825
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M12,681164
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M12,656303
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M12,690905
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M12,712939
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M12,707614
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M12,706702
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M12,38130
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M12,38680
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M12,39730
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M12,40780
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M12,43120
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M12,44390
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M12,46830
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M12,48470
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M12,50550
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2016M12,592049
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2017M12,606703
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2018M12,620847
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2019M12,628620
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2020M12,607903
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2021M12,632163
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2022M12,652451
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2023M12,650064
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2024M12,647348
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2016M12,645077
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2017M12,661576
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2018M12,677773
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2019M12,688469
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2020M12,661110
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2021M12,696494
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2022M12,718406
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2023M12,715353
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2024M12,712551
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M12,38010
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M12,38620
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M12,39580
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M12,40590
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M12,43050
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M12,44330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M12,46660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M12,48200
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M12,50300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2016M12,564031
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2017M12,569331
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2018M12,574638
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2019M12,577540
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2020M12,562035
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2021M12,574373
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2022M12,584762
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2023M12,580865
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2024M12,577095
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M12,604846
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M12,610672
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M12,617644
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M12,621193
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M12,604681
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M12,624014
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M12,636727
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M12,632852
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M12,629581
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M12,50220
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M12,50850
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M12,51790
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M12,52900
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M12,55890
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M12,57330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M12,60460
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M12,61410
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M12,63920
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2016M12,566787
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2017M12,572417
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2018M12,578751
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2019M12,581330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2020M12,565379
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2021M12,577757
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2022M12,588703
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2023M12,585043
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2024M12,580944
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M12,608538
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M12,614415
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M12,623143
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M12,627617
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M12,608604
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M12,628303
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M12,641605
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M12,638522
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M12,634402
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M12,50090
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M12,50810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M12,51770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M12,52810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M12,55860
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M12,57350
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M12,60400
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M12,61270
