Sektor,Kjonn,Alder,ForelopigEndelig,ContentsCode,Tid,value
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2017M05,584549
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2018M05,597342
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2019M05,613315
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2020M05,589558
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2021M05,585528
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2022M05,631282
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2023M05,639636
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall lønnstakere,2024M05,637377
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M05,618712
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M05,630497
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M05,646990
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M05,663785
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M05,631930
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M05,629024
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M05,690003
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M05,697287
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M05,694878
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M05,37570
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M05,37590
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M05,38560
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M05,40120
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M05,38920
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M05,43740
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M05,44320
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M05,46610
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M05,49830
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2016M05,581177
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2017M05,591261
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2018M05,605246
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2019M05,620871
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2020M05,598039
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2021M05,594806
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2022M05,638562
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2023M05,645917
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall lønnstakere,2024M05,644066
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2016M05,625694
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2017M05,636909
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2018M05,654543
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2019M05,671559
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2020M05,637457
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2021M05,639007
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2022M05,697365
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2023M05,703919
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Antall jobber (arbeidsforhold),2024M05,702416
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M05,37240
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M05,37300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M05,38260
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M05,39700
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M05,38690
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M05,43190
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M05,44030
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M05,46290
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,25-39 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M05,49490
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2016M05,555161
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2017M05,559590
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2018M05,564560
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2019M05,573630
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2020M05,554809
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2021M05,549692
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2022M05,576365
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2023M05,578357
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall lønnstakere,2024M05,575468
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M05,589138
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M05,593747
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M05,600774
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M05,611207
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M05,587827
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M05,584967
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M05,620701
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M05,623624
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M05,621130
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M05,48730
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M05,49340
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M05,50660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M05,52090
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M05,51390
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M05,56260
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M05,57290
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M05,59810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M05,63260
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2016M05,560170
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2017M05,564462
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2018M05,569923
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2019M05,578647
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2020M05,560558
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2021M05,555705
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2022M05,581617
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2023M05,583378
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall lønnstakere,2024M05,580497
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2016M05,594880
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2017M05,599268
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2018M05,606672
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2019M05,616967
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2020M05,592629
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2021M05,591771
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2022M05,626624
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2023M05,629389
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Antall jobber (arbeidsforhold),2024M05,627147
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M05,48360
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M05,49000
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M05,50330
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M05,51680
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M05,51110
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M05,55750
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M05,56970
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M05,59480
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,40-54 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M05,62850
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2016M05,255004
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2017M05,260675
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2018M05,269019
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2019M05,279995
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2020M05,280681
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2021M05,288573
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2022M05,307788
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2023M05,317518
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall lønnstakere,2024M05,326599
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2016M05,267761
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2017M05,273704
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2018M05,282949
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2019M05,294534
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2020M05,293733
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2021M05,303026
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2022M05,325426
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2023M05,336282
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Antall jobber (arbeidsforhold),2024M05,346250
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M05,46960
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M05,47990
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M05,49810
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M05,51580
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M05,51230
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M05,55940
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M05,57370
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M05,60230
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M05,64300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2016M05,257303
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2017M05,262968
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2018M05,271660
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2019M05,282214
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2020M05,283331
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2021M05,291457
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2022M05,310354
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2023M05,319897
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall lønnstakere,2024M05,329235
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2016M05,270345
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2017M05,276343
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2018M05,285888
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2019M05,297118
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2020M05,296487
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2021M05,306388
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2022M05,328368
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2023M05,339195
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Antall jobber (arbeidsforhold),2024M05,349445
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2016M05,46580
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2017M05,47610
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2018M05,49450
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2019M05,51190
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2020M05,50890
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2021M05,55450
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2022M05,57050
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2023M05,59850
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,55-66 år,Endelige tall,Gjennomsnittlig kontantlønn (kr),2024M05,63860
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2016M05,30469
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2017M05,31943
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2018M05,34075
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2019M05,35963
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2020M05,32216
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2021M05,35479
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2022M05,39935
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2023M05,42641
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall lønnstakere,2024M05,46197
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2016M05,32192
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2017M05,33622
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2018M05,35988
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2019M05,38036
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2020M05,33893
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2021M05,37597
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2022M05,42441
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2023M05,45418
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Antall jobber (arbeidsforhold),2024M05,49121
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2016M05,25450
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2017M05,26300
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2018M05,27770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2019M05,29040
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2020M05,30670
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2021M05,32250
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2022M05,32770
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2023M05,34910
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Foreløpige tall,Gjennomsnittlig kontantlønn (kr),2024M05,38690
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2016M05,31587
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2017M05,33204
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2018M05,35251
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2019M05,37197
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2020M05,33502
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2021M05,36616
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2022M05,41309
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2023M05,44067
"Privat sektor, offentlig eide foretak og uoppgitt",Begge kjønn,67 år eller eldre,Endelige tall,Antall lønnstakere,2024M05,47512
